GO.ID	Actual	Total	Expected	p_val	p.adj	Term	Gene_Names	Haploblock
GO:1903507	3	13	0.223929780414008	0.00121723695722971	0.0197801005549828	negative regulation of nucleic acid-templated transcription	Ha412HOChr15g0740711,Ha412HOChr15g0740731,Ha412HOChr15g0740741	ANN_15_01
GO:0000105	2	18	0.0819627932057158	0.00297769962254551	0.0111347351358937	histidine biosynthetic process	Ha412HOChr06g0285101,Ha412HOChr06g0285531	ARG_06_01
GO:0006139	2	9	0.0409813966028579	0.00071964913191867	0.00442070181035754	nucleobase-containing compound metabolic process	Ha412HOChr06g0285991,Ha412HOChr06g0286011	ARG_06_01
GO:0006261	2	40	0.182139540457146	0.0142238099379563	0.0339791015184512	DNA-dependent DNA replication	Ha412HOChr06g0282011,Ha412HOChr06g0282021	ARG_06_01
GO:0006289	3	64	0.291423264731434	0.00310736794490056	0.0111347351358937	nucleotide-excision repair	Ha412HOChr06g0281831,Ha412HOChr06g0285991,Ha412HOChr06g0286011	ARG_06_01
GO:0007165	9	703	3.20110242353435	0.00491781270465366	0.0140977297533405	signal transduction	Ha412HOChr06g0282551,Ha412HOChr06g0282581,Ha412HOChr06g0284501,Ha412HOChr06g0284991,Ha412HOChr06g0285011,Ha412HOChr06g0285051,Ha412HOChr06g0285411,Ha412HOChr06g0285471,Ha412HOChr06g0285501	ARG_06_01
GO:0009909	5	185	0.842395374614301	0.00159282922972026	0.0074150472109629	regulation of flower development	Ha412HOChr06g0281381,Ha412HOChr06g0281461,Ha412HOChr06g0281571,Ha412HOChr06g0281671,Ha412HOChr06g0285781	ARG_06_01
GO:0009911	5	111	0.505437224768581	0.000155998610455251	0.00167698506239395	positive regulation of flower development	Ha412HOChr06g0281381,Ha412HOChr06g0281461,Ha412HOChr06g0281571,Ha412HOChr06g0281671,Ha412HOChr06g0285781	ARG_06_01
GO:0010022	4	13	0.0591953506485725	2.81042543943466e-07	4.02827646318968e-06	meristem determinacy	Ha412HOChr06g0281381,Ha412HOChr06g0281461,Ha412HOChr06g0281571,Ha412HOChr06g0281671	ARG_06_01
GO:0010119	4	162	0.737665138851442	0.00645163104201729	0.0173387584254215	regulation of stomatal movement	Ha412HOChr06g0281381,Ha412HOChr06g0281461,Ha412HOChr06g0281571,Ha412HOChr06g0281671	ARG_06_01
GO:0016567	15	1130	5.14544201791438	0.000202651673929131	0.00174280439579053	protein ubiquitination	Ha412HOChr06g0282371,Ha412HOChr06g0283641,Ha412HOChr06g0283721,Ha412HOChr06g0283791,Ha412HOChr06g0283821,Ha412HOChr06g0283851,Ha412HOChr06g0283871,Ha412HOChr06g0283881,Ha412HOChr06g0283931,Ha412HOChr06g0284211,Ha412HOChr06g0284811,Ha412HOChr06g0284861,Ha412HOChr06g0285761,Ha412HOChr06g0285891,Ha412HOChr06g0286081	ARG_06_01
GO:0030163	3	72	0.327851172822863	0.00433235780255186	0.0140977297533405	protein catabolic process	Ha412HOChr06g0281361,Ha412HOChr06g0283501,Ha412HOChr06g0285561	ARG_06_01
GO:0031348	12	99	0.450795362631437	3.18906577219813e-14	6.85649141022598e-13	negative regulation of defense response	Ha412HOChr06g0283641,Ha412HOChr06g0283721,Ha412HOChr06g0283791,Ha412HOChr06g0283821,Ha412HOChr06g0283851,Ha412HOChr06g0283871,Ha412HOChr06g0283881,Ha412HOChr06g0283931,Ha412HOChr06g0284211,Ha412HOChr06g0284811,Ha412HOChr06g0284861,Ha412HOChr06g0285891	ARG_06_01
GO:0042177	12	43	0.195800005991432	6.57008095575956e-19	2.82513481097661e-17	negative regulation of protein catabolic process	Ha412HOChr06g0283641,Ha412HOChr06g0283721,Ha412HOChr06g0283791,Ha412HOChr06g0283821,Ha412HOChr06g0283851,Ha412HOChr06g0283871,Ha412HOChr06g0283881,Ha412HOChr06g0283931,Ha412HOChr06g0284211,Ha412HOChr06g0284811,Ha412HOChr06g0284861,Ha412HOChr06g0285891	ARG_06_01
GO:0042276	2	10	0.0455348851142866	0.000896885256531374	0.00482075825385614	error-prone translesion synthesis	Ha412HOChr06g0282011,Ha412HOChr06g0282021	ARG_06_01
GO:0043547	2	23	0.104730235762859	0.00485138399037167	0.0140977297533405	positive regulation of GTPase activity	Ha412HOChr06g0282031,Ha412HOChr06g0282051	ARG_06_01
GO:0048573	4	112	0.50999071328001	0.00172442958394486	0.0074150472109629	photoperiodism, flowering	Ha412HOChr06g0281381,Ha412HOChr06g0281461,Ha412HOChr06g0281571,Ha412HOChr06g0281671	ARG_06_01
GO:0051781	2	29	0.132051166831431	0.00764809493533028	0.0193451813070119	positive regulation of cell division	Ha412HOChr06g0282011,Ha412HOChr06g0282021	ARG_06_01
GO:1990918	2	6	0.0273209310685719	0.000302547882122316	0.0021682598218766	double-strand break repair involved in meiotic recombination	Ha412HOChr06g0285991,Ha412HOChr06g0286011	ARG_06_01
GO:0000086	2	4	0.0715377010874449	0.00180632588310106	0.0213053769168286	G2/M transition of mitotic cell cycle	Ha412HOChr10g0469911,Ha412HOChr10g0477451	ARG_10_01
GO:0000165	3	18	0.321919654893502	0.00361756505954021	0.0316848801766625	MAPK cascade	Ha412HOChr10g0470501,Ha412HOChr10g0475001,Ha412HOChr10g0478151	ARG_10_01
GO:0000460	3	20	0.357688505437225	0.0049240677371244	0.0367856825067529	maturation of 5.8S rRNA	Ha412HOChr10g0468481,Ha412HOChr10g0468491,Ha412HOChr10g0468541	ARG_10_01
GO:0001666	6	86	1.53806057338007	0.00411823670808771	0.0348677374618093	response to hypoxia	Ha412HOChr10g0468321,Ha412HOChr10g0470771,Ha412HOChr10g0470841,Ha412HOChr10g0476051,Ha412HOChr10g0478051,Ha412HOChr10g0478541	ARG_10_01
GO:0006400	4	42	0.751145861418172	0.00622630875356008	0.0427427682001151	tRNA modification	Ha412HOChr10g0469911,Ha412HOChr10g0477451,Ha412HOChr10g0477461,Ha412HOChr10g0477471	ARG_10_01
GO:0006574	8	29	0.518648332883976	2.68768635939505e-08	6.82672335286343e-06	valine catabolic process	Ha412HOChr10g0467221,Ha412HOChr10g0467261,Ha412HOChr10g0467271,Ha412HOChr10g0467321,Ha412HOChr10g0467341,Ha412HOChr10g0476281,Ha412HOChr10g0476441,Ha412HOChr10g0477351	ARG_10_01
GO:0006633	10	159	2.84362361822594	0.000535724078464788	0.011307743903023	fatty acid biosynthetic process	Ha412HOChr10g0466251,Ha412HOChr10g0468801,Ha412HOChr10g0470081,Ha412HOChr10g0470091,Ha412HOChr10g0470101,Ha412HOChr10g0470121,Ha412HOChr10g0470141,Ha412HOChr10g0470161,Ha412HOChr10g0470191,Ha412HOChr10g0473141	ARG_10_01
GO:0006635	7	75	1.34133189538959	0.000352726301791038	0.00814477096862942	fatty acid beta-oxidation	Ha412HOChr10g0467221,Ha412HOChr10g0467261,Ha412HOChr10g0467271,Ha412HOChr10g0467321,Ha412HOChr10g0467341,Ha412HOChr10g0470221,Ha412HOChr10g0476851	ARG_10_01
GO:0006636	7	100	1.78844252718612	0.00195479123201322	0.0215876944752764	unsaturated fatty acid biosynthetic process	Ha412HOChr10g0467381,Ha412HOChr10g0467481,Ha412HOChr10g0467491,Ha412HOChr10g0467501,Ha412HOChr10g0467941,Ha412HOChr10g0467951,Ha412HOChr10g0473141	ARG_10_01
GO:0006898	4	33	0.590186033971421	0.00257688304781212	0.0272720122560116	receptor-mediated endocytosis	Ha412HOChr10g0468781,Ha412HOChr10g0468791,Ha412HOChr10g0475541,Ha412HOChr10g0475921	ARG_10_01
GO:0007049	2	2	0.0357688505437225	0.000308203629413465	0.00782837218710201	cell cycle	Ha412HOChr10g0477461,Ha412HOChr10g0477471	ARG_10_01
GO:0007188	2	8	0.14307540217489	0.008044647427612	0.0498375718686207	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	Ha412HOChr10g0468851,Ha412HOChr10g0472181	ARG_10_01
GO:0008033	4	16	0.28615080434978	0.000145153731498662	0.00526700682866573	tRNA processing	Ha412HOChr10g0469911,Ha412HOChr10g0477451,Ha412HOChr10g0477461,Ha412HOChr10g0477471	ARG_10_01
GO:0008150	113	5097	91.1569156106767	0.00489422561010322	0.0367856825067529	biological_process	Ha412HOChr10g0465791,Ha412HOChr10g0466211,Ha412HOChr10g0466241,Ha412HOChr10g0466591,Ha412HOChr10g0466611,Ha412HOChr10g0466681,Ha412HOChr10g0467031,Ha412HOChr10g0467171,Ha412HOChr10g0467371,Ha412HOChr10g0467411,Ha412HOChr10g0467421,Ha412HOChr10g0467721,Ha412HOChr10g0467761,Ha412HOChr10g0467911,Ha412HOChr10g0468101,Ha412HOChr10g0468141,Ha412HOChr10g0468191,Ha412HOChr10g0468291,Ha412HOChr10g0468811,Ha412HOChr10g0468891,Ha412HOChr10g0469141,Ha412HOChr10g0469201,Ha412HOChr10g0469281,Ha412HOChr10g0469891,Ha412HOChr10g0470251,Ha412HOChr10g0470271,Ha412HOChr10g0470331,Ha412HOChr10g0470401,Ha412HOChr10g0470631,Ha412HOChr10g0470721,Ha412HOChr10g0470731,Ha412HOChr10g0470751,Ha412HOChr10g0470761,Ha412HOChr10g0470781,Ha412HOChr10g0470821,Ha412HOChr10g0470911,Ha412HOChr10g0470921,Ha412HOChr10g0471021,Ha412HOChr10g0471091,Ha412HOChr10g0471351,Ha412HOChr10g0471511,Ha412HOChr10g0471671,Ha412HOChr10g0471691,Ha412HOChr10g0471741,Ha412HOChr10g0471761,Ha412HOChr10g0471911,Ha412HOChr10g0471981,Ha412HOChr10g0472201,Ha412HOChr10g0472291,Ha412HOChr10g0472321,Ha412HOChr10g0472671,Ha412HOChr10g0472781,Ha412HOChr10g0472791,Ha412HOChr10g0472801,Ha412HOChr10g0472811,Ha412HOChr10g0472821,Ha412HOChr10g0472831,Ha412HOChr10g0472851,Ha412HOChr10g0472891,Ha412HOChr10g0472931,Ha412HOChr10g0473041,Ha412HOChr10g0473371,Ha412HOChr10g0473651,Ha412HOChr10g0473691,Ha412HOChr10g0473961,Ha412HOChr10g0474031,Ha412HOChr10g0474261,Ha412HOChr10g0474641,Ha412HOChr10g0474711,Ha412HOChr10g0474891,Ha412HOChr10g0474981,Ha412HOChr10g0475091,Ha412HOChr10g0475321,Ha412HOChr10g0475431,Ha412HOChr10g0475441,Ha412HOChr10g0475471,Ha412HOChr10g0475481,Ha412HOChr10g0475611,Ha412HOChr10g0475631,Ha412HOChr10g0475671,Ha412HOChr10g0475681,Ha412HOChr10g0475701,Ha412HOChr10g0475711,Ha412HOChr10g0475721,Ha412HOChr10g0475751,Ha412HOChr10g0475811,Ha412HOChr10g0475911,Ha412HOChr10g0475991,Ha412HOChr10g0476011,Ha412HOChr10g0476081,Ha412HOChr10g0476131,Ha412HOChr10g0476201,Ha412HOChr10g0476211,Ha412HOChr10g0476241,Ha412HOChr10g0476251,Ha412HOChr10g0476261,Ha412HOChr10g0476331,Ha412HOChr10g0476341,Ha412HOChr10g0476361,Ha412HOChr10g0476371,Ha412HOChr10g0476381,Ha412HOChr10g0476401,Ha412HOChr10g0476501,Ha412HOChr10g0476681,Ha412HOChr10g0476781,Ha412HOChr10g0476821,Ha412HOChr10g0477191,Ha412HOChr10g0477741,Ha412HOChr10g0477891,Ha412HOChr10g0478171,Ha412HOChr10g0478221,Ha412HOChr10g0478331,Ha412HOChr10g0478501	ARG_10_01
GO:0009266	7	99	1.77055810191426	0.00184534760696941	0.0213053769168286	response to temperature stimulus	Ha412HOChr10g0467381,Ha412HOChr10g0467481,Ha412HOChr10g0467491,Ha412HOChr10g0467501,Ha412HOChr10g0467941,Ha412HOChr10g0467951,Ha412HOChr10g0474761	ARG_10_01
GO:0009747	2	8	0.14307540217489	0.008044647427612	0.0498375718686207	hexokinase-dependent signaling	Ha412HOChr10g0471901,Ha412HOChr10g0477331	ARG_10_01
GO:0009854	3	22	0.393457355980947	0.00648117521550219	0.0433215395983567	oxidative photosynthetic carbon pathway	Ha412HOChr10g0470941,Ha412HOChr10g0470951,Ha412HOChr10g0472241	ARG_10_01
GO:0009915	6	20	0.357688505437225	9.01816969580668e-07	7.63538367578299e-05	phloem sucrose loading	Ha412HOChr10g0467381,Ha412HOChr10g0467481,Ha412HOChr10g0467491,Ha412HOChr10g0467501,Ha412HOChr10g0467941,Ha412HOChr10g0467951	ARG_10_01
GO:0009938	4	45	0.804799137233756	0.00795366940609202	0.0498375718686207	negative regulation of gibberellic acid mediated signaling pathway	Ha412HOChr10g0466121,Ha412HOChr10g0466131,Ha412HOChr10g0474741,Ha412HOChr10g0475571	ARG_10_01
GO:0010189	6	38	0.679608160330727	4.91027151903196e-05	0.00311802241458529	vitamin E biosynthetic process	Ha412HOChr10g0467381,Ha412HOChr10g0467481,Ha412HOChr10g0467491,Ha412HOChr10g0467501,Ha412HOChr10g0467941,Ha412HOChr10g0467951	ARG_10_01
GO:0010286	8	119	2.12824660735149	0.00123499775944318	0.0184523194646216	heat acclimation	Ha412HOChr10g0475521,Ha412HOChr10g0475661,Ha412HOChr10g0475761,Ha412HOChr10g0475801,Ha412HOChr10g0475841,Ha412HOChr10g0476321,Ha412HOChr10g0476391,Ha412HOChr10g0478051	ARG_10_01
GO:0016070	3	20	0.357688505437225	0.0049240677371244	0.0367856825067529	RNA metabolic process	Ha412HOChr10g0468481,Ha412HOChr10g0468491,Ha412HOChr10g0468541	ARG_10_01
GO:0031347	8	106	1.89574907881729	0.000578742798186216	0.011307743903023	regulation of defense response	Ha412HOChr10g0467381,Ha412HOChr10g0467481,Ha412HOChr10g0467491,Ha412HOChr10g0467501,Ha412HOChr10g0467941,Ha412HOChr10g0467951,Ha412HOChr10g0470991,Ha412HOChr10g0475411	ARG_10_01
GO:0032790	2	6	0.107306551631167	0.00441136652787321	0.0361447450993482	ribosome disassembly	Ha412HOChr10g0466381,Ha412HOChr10g0472771	ARG_10_01
GO:0040007	2	3	0.0536532758155837	0.000913816141389618	0.0154739533275309	growth	Ha412HOChr10g0477461,Ha412HOChr10g0477471	ARG_10_01
GO:0042362	6	15	0.268266379077919	1.2550351577725e-07	1.59389465037108e-05	fat-soluble vitamin biosynthetic process	Ha412HOChr10g0467381,Ha412HOChr10g0467481,Ha412HOChr10g0467491,Ha412HOChr10g0467501,Ha412HOChr10g0467941,Ha412HOChr10g0467951	ARG_10_01
GO:0042545	7	94	1.68113597555496	0.00136740753183684	0.0184725719543709	cell wall modification	Ha412HOChr10g0470691,Ha412HOChr10g0470711,Ha412HOChr10g0476951,Ha412HOChr10g0477361,Ha412HOChr10g0478521,Ha412HOChr10g0478561,Ha412HOChr10g0478571	ARG_10_01
GO:0045848	2	2	0.0357688505437225	0.000308203629413465	0.00782837218710201	positive regulation of nitrogen utilization	Ha412HOChr10g0471791,Ha412HOChr10g0471801	ARG_10_01
GO:0050829	5	57	1.01941224049609	0.00324963150615257	0.0294788000915269	defense response to Gram-negative bacterium	Ha412HOChr10g0466711,Ha412HOChr10g0468321,Ha412HOChr10g0470691,Ha412HOChr10g0478521,Ha412HOChr10g0478571	ARG_10_01
GO:0050982	2	5	0.0894221263593062	0.00297549770738182	0.0290683237567301	detection of mechanical stimulus	Ha412HOChr10g0468951,Ha412HOChr10g0468991	ARG_10_01
GO:0051174	2	3	0.0536532758155837	0.000913816141389618	0.0154739533275309	regulation of phosphorus metabolic process	Ha412HOChr10g0473551,Ha412HOChr10g0473611	ARG_10_01
GO:0060149	3	12	0.214613103262335	0.00105485822630338	0.0167458743425662	negative regulation of posttranscriptional gene silencing	Ha412HOChr10g0468481,Ha412HOChr10g0468491,Ha412HOChr10g0468541	ARG_10_01
GO:0070919	4	28	0.500763907612115	0.00138180656351593	0.0184725719543709	production of siRNA involved in chromatin silencing by small RNA	Ha412HOChr10g0477201,Ha412HOChr10g0477211,Ha412HOChr10g0477221,Ha412HOChr10g0477251	ARG_10_01
GO:0071555	6	48	0.85845241304934	0.000188137773877933	0.00597337432062437	cell wall organization	Ha412HOChr10g0467381,Ha412HOChr10g0467481,Ha412HOChr10g0467491,Ha412HOChr10g0467501,Ha412HOChr10g0467941,Ha412HOChr10g0467951	ARG_10_01
GO:0080111	3	21	0.375572930709086	0.00567054923165052	0.0411519858525495	DNA demethylation	Ha412HOChr10g0468081,Ha412HOChr10g0469801,Ha412HOChr10g0473951	ARG_10_01
GO:0090329	2	4	0.0715377010874449	0.00180632588310106	0.0213053769168286	regulation of DNA-dependent DNA replication	Ha412HOChr10g0474861,Ha412HOChr10g0474871	ARG_10_01
GO:0097468	2	5	0.0894221263593062	0.00297549770738182	0.0290683237567301	programmed cell death in response to reactive oxygen species	Ha412HOChr10g0468951,Ha412HOChr10g0468991	ARG_10_01
GO:1900865	4	35	0.625954884515143	0.00320744760538502	0.0294788000915269	chloroplast RNA modification	Ha412HOChr10g0466351,Ha412HOChr10g0466361,Ha412HOChr10g0467351,Ha412HOChr10g0468591	ARG_10_01
GO:1905582	2	7	0.125190976903029	0.00610423101468145	0.0427427682001151	response to mannose	Ha412HOChr10g0468531,Ha412HOChr10g0472761	ARG_10_01
GO:2001142	3	6	0.107306551631167	0.000103760066399028	0.00439250947755885	nicotinate transport	Ha412HOChr10g0468231,Ha412HOChr10g0468261,Ha412HOChr10g0468271	ARG_10_01
GO:2001143	3	6	0.107306551631167	0.000103760066399028	0.00439250947755885	N-methylnicotinate transport	Ha412HOChr10g0468231,Ha412HOChr10g0468261,Ha412HOChr10g0468271	ARG_10_01
GO:0000304	3	13	0.164344986669063	0.000503416061771129	0.0046102313025356	response to singlet oxygen	Ha412HOChr05g0235651,Ha412HOChr05g0235691,Ha412HOChr05g0235731	PETFAL_05_01
GO:0001578	2	10	0.126419220514664	0.00654806428867452	0.0292144406725479	microtubule bundle formation	Ha412HOChr05g0235221,Ha412HOChr05g0241161	PETFAL_05_01
GO:0001666	5	86	1.08720529642611	0.00450986315500269	0.0281100866161865	response to hypoxia	Ha412HOChr05g0233861,Ha412HOChr05g0234551,Ha412HOChr05g0235651,Ha412HOChr05g0235691,Ha412HOChr05g0235731	PETFAL_05_01
GO:0006264	2	9	0.113777298463198	0.00528189074133989	0.0284675960070179	mitochondrial DNA replication	Ha412HOChr05g0240561,Ha412HOChr05g0240571	PETFAL_05_01
GO:0006470	6	141	1.78251100925676	0.00873563493595901	0.0361904875918302	protein dephosphorylation	Ha412HOChr05g0235491,Ha412HOChr05g0236301,Ha412HOChr05g0239051,Ha412HOChr05g0240181,Ha412HOChr05g0241191,Ha412HOChr05g0244141	PETFAL_05_01
GO:0006535	3	19	0.240196518977862	0.00161335997151817	0.0127602106838255	cysteine biosynthetic process from serine	Ha412HOChr05g0234051,Ha412HOChr05g0234061,Ha412HOChr05g0234071	PETFAL_05_01
GO:0006955	3	30	0.379257661543992	0.00610787557816553	0.0287235229892109	immune response	Ha412HOChr05g0234051,Ha412HOChr05g0234061,Ha412HOChr05g0234071	PETFAL_05_01
GO:0007205	4	11	0.13906114256613	7.3728646970618e-06	0.000213813076214792	protein kinase C-activating G protein-coupled receptor signaling pathway	Ha412HOChr05g0234351,Ha412HOChr05g0240021,Ha412HOChr05g0240061,Ha412HOChr05g0240091	PETFAL_05_01
GO:0007231	3	20	0.252838441029328	0.00188059644785318	0.0142271209533241	osmosensory signaling pathway	Ha412HOChr05g0238641,Ha412HOChr05g0238701,Ha412HOChr05g0243011	PETFAL_05_01
GO:0008611	2	2	0.0252838441029328	0.000155488009517755	0.00180366091040596	ether lipid biosynthetic process	Ha412HOChr05g0240681,Ha412HOChr05g0240691	PETFAL_05_01
GO:0009652	2	13	0.164344986669063	0.0110728163142274	0.0418841312755558	thigmotropism	Ha412HOChr05g0235221,Ha412HOChr05g0243011	PETFAL_05_01
GO:0009787	3	29	0.366615739492526	0.00554783771891806	0.0284675960070179	regulation of abscisic acid-activated signaling pathway	Ha412HOChr05g0235111,Ha412HOChr05g0236701,Ha412HOChr05g0239401	PETFAL_05_01
GO:0009809	14	188	2.37668134567568	1.21183136254613e-07	7.02862190276755e-06	lignin biosynthetic process	Ha412HOChr05g0233901,Ha412HOChr05g0233911,Ha412HOChr05g0234561,Ha412HOChr05g0238381,Ha412HOChr05g0238421,Ha412HOChr05g0238881,Ha412HOChr05g0238891,Ha412HOChr05g0238911,Ha412HOChr05g0238941,Ha412HOChr05g0239041,Ha412HOChr05g0239061,Ha412HOChr05g0239081,Ha412HOChr05g0243441,Ha412HOChr05g0243511	PETFAL_05_01
GO:0009910	5	88	1.11248914052904	0.00497183249623855	0.0284675960070179	negative regulation of flower development	Ha412HOChr05g0234271,Ha412HOChr05g0236701,Ha412HOChr05g0238731,Ha412HOChr05g0238751,Ha412HOChr05g0239861	PETFAL_05_01
GO:0009963	10	33	0.417183427698391	5.9247512749702e-12	1.03090672184481e-09	positive regulation of flavonoid biosynthetic process	Ha412HOChr05g0233661,Ha412HOChr05g0238381,Ha412HOChr05g0238421,Ha412HOChr05g0238881,Ha412HOChr05g0238891,Ha412HOChr05g0238911,Ha412HOChr05g0238941,Ha412HOChr05g0239041,Ha412HOChr05g0239061,Ha412HOChr05g0239081	PETFAL_05_01
GO:0010023	2	5	0.063209610257332	0.00151659732005333	0.0125660920804419	proanthocyanidin biosynthetic process	Ha412HOChr05g0243441,Ha412HOChr05g0243511	PETFAL_05_01
GO:0010048	3	27	0.341331895389593	0.00452346221409898	0.0281100866161865	vernalization response	Ha412HOChr05g0234271,Ha412HOChr05g0238731,Ha412HOChr05g0238751	PETFAL_05_01
GO:0010152	5	48	0.606812258470387	0.000326069155007466	0.00333741370419406	pollen maturation	Ha412HOChr05g0235001,Ha412HOChr05g0240471,Ha412HOChr05g0240481,Ha412HOChr05g0243361,Ha412HOChr05g0243461	PETFAL_05_01
GO:0010208	6	25	0.31604805128666	5.29282511920321e-07	1.84190314148272e-05	pollen wall assembly	Ha412HOChr05g0234181,Ha412HOChr05g0236881,Ha412HOChr05g0239441,Ha412HOChr05g0239451,Ha412HOChr05g0239461,Ha412HOChr05g0239481	PETFAL_05_01
GO:0010222	4	21	0.265480363080794	0.000121116276082121	0.00175618600319075	stem vascular tissue pattern formation	Ha412HOChr05g0239441,Ha412HOChr05g0239451,Ha412HOChr05g0239461,Ha412HOChr05g0239481	PETFAL_05_01
GO:0010227	3	36	0.455109193852791	0.0101664841419652	0.0402038236523169	floral organ abscission	Ha412HOChr05g0238471,Ha412HOChr05g0239921,Ha412HOChr05g0243361	PETFAL_05_01
GO:0010252	11	96	1.21362451694077	3.43600981030318e-08	2.98932853496377e-06	auxin homeostasis	Ha412HOChr05g0235191,Ha412HOChr05g0238381,Ha412HOChr05g0238421,Ha412HOChr05g0238881,Ha412HOChr05g0238891,Ha412HOChr05g0238911,Ha412HOChr05g0238941,Ha412HOChr05g0239041,Ha412HOChr05g0239061,Ha412HOChr05g0239081,Ha412HOChr05g0240221	PETFAL_05_01
GO:0010310	3	22	0.278122285132261	0.00249393789837115	0.0173578077726632	regulation of hydrogen peroxide metabolic process	Ha412HOChr05g0235651,Ha412HOChr05g0235691,Ha412HOChr05g0235731	PETFAL_05_01
GO:0010321	2	12	0.151703064617597	0.00944675473692641	0.038226402888958	regulation of vegetative phase change	Ha412HOChr05g0238731,Ha412HOChr05g0238751	PETFAL_05_01
GO:0010380	3	34	0.429825349749858	0.00867795806983761	0.0361904875918302	regulation of chlorophyll biosynthetic process	Ha412HOChr05g0236351,Ha412HOChr05g0236361,Ha412HOChr05g0243111	PETFAL_05_01
GO:0010588	4	39	0.49303496000719	0.00139430008473765	0.0121304107372176	cotyledon vascular tissue pattern formation	Ha412HOChr05g0239441,Ha412HOChr05g0239451,Ha412HOChr05g0239461,Ha412HOChr05g0239481	PETFAL_05_01
GO:0010618	3	8	0.101135376411731	0.000103263280233967	0.00163343734188275	aerenchyma formation	Ha412HOChr05g0235651,Ha412HOChr05g0235691,Ha412HOChr05g0235731	PETFAL_05_01
GO:0015714	2	10	0.126419220514664	0.00654806428867452	0.0292144406725479	phosphoenolpyruvate transport	Ha412HOChr05g0236231,Ha412HOChr05g0240481	PETFAL_05_01
GO:0016045	3	26	0.328689973338126	0.00405804880480584	0.0271577112321622	detection of bacterium	Ha412HOChr05g0238651,Ha412HOChr05g0240601,Ha412HOChr05g0240661	PETFAL_05_01
GO:0019344	3	11	0.13906114256613	0.000295880434740463	0.00321769972780254	cysteine biosynthetic process	Ha412HOChr05g0234051,Ha412HOChr05g0234061,Ha412HOChr05g0234071	PETFAL_05_01
GO:0019499	3	6	0.0758515323087984	3.75737030279439e-05	0.000726424925206915	cyanide metabolic process	Ha412HOChr05g0234051,Ha412HOChr05g0234061,Ha412HOChr05g0234071	PETFAL_05_01
GO:0019500	3	5	0.063209610257332	1.89629438706948e-05	0.000471364604785842	cyanide catabolic process	Ha412HOChr05g0234051,Ha412HOChr05g0234061,Ha412HOChr05g0234071	PETFAL_05_01
GO:0033259	2	2	0.0252838441029328	0.000155488009517755	0.00180366091040596	plastid DNA replication	Ha412HOChr05g0240561,Ha412HOChr05g0240571	PETFAL_05_01
GO:0043622	5	91	1.15041490668344	0.00572624057612429	0.0284675960070179	cortical microtubule organization	Ha412HOChr05g0233831,Ha412HOChr05g0236881,Ha412HOChr05g0241161,Ha412HOChr05g0243281,Ha412HOChr05g0243311	PETFAL_05_01
GO:0044206	2	11	0.13906114256613	0.00793743847843764	0.0345278573812037	UMP salvage	Ha412HOChr05g0241691,Ha412HOChr05g0241701	PETFAL_05_01
GO:0044211	2	9	0.113777298463198	0.00528189074133989	0.0284675960070179	CTP salvage	Ha412HOChr05g0241691,Ha412HOChr05g0241701	PETFAL_05_01
GO:0046471	2	2	0.0252838441029328	0.000155488009517755	0.00180366091040596	phosphatidylglycerol metabolic process	Ha412HOChr05g0240681,Ha412HOChr05g0240691	PETFAL_05_01
GO:0046521	2	3	0.0379257661543992	0.000462599943822193	0.00447179945694787	sphingoid catabolic process	Ha412HOChr05g0234871,Ha412HOChr05g0234891	PETFAL_05_01
GO:0048317	3	21	0.265480363080794	0.00217384314314835	0.0157603627878255	seed morphogenesis	Ha412HOChr05g0238461,Ha412HOChr05g0239501,Ha412HOChr05g0240291	PETFAL_05_01
GO:0048510	4	58	0.733231478985051	0.00597459554083359	0.0287235229892109	regulation of timing of transition from vegetative to reproductive phase	Ha412HOChr05g0235011,Ha412HOChr05g0235321,Ha412HOChr05g0238731,Ha412HOChr05g0238751	PETFAL_05_01
GO:0050777	2	9	0.113777298463198	0.00528189074133989	0.0284675960070179	negative regulation of immune response	Ha412HOChr05g0238521,Ha412HOChr05g0238531	PETFAL_05_01
GO:0050829	4	57	0.720589556933585	0.00561689932603455	0.0284675960070179	defense response to Gram-negative bacterium	Ha412HOChr05g0235651,Ha412HOChr05g0235691,Ha412HOChr05g0235731,Ha412HOChr05g0239921	PETFAL_05_01
GO:0051410	3	6	0.0758515323087984	3.75737030279439e-05	0.000726424925206915	detoxification of nitrogen compound	Ha412HOChr05g0234051,Ha412HOChr05g0234061,Ha412HOChr05g0234071	PETFAL_05_01
GO:0060866	4	17	0.214912674874929	5.01057929480158e-05	0.000871840797295475	leaf abscission	Ha412HOChr05g0235651,Ha412HOChr05g0235691,Ha412HOChr05g0235731,Ha412HOChr05g0239921	PETFAL_05_01
GO:0090391	2	13	0.164344986669063	0.0110728163142274	0.0418841312755558	granum assembly	Ha412HOChr05g0234161,Ha412HOChr05g0240541	PETFAL_05_01
GO:1901656	4	6	0.0758515323087984	3.52184713445642e-07	1.53200350348854e-05	glycoside transport	Ha412HOChr05g0239441,Ha412HOChr05g0239451,Ha412HOChr05g0239461,Ha412HOChr05g0239481	PETFAL_05_01
GO:0000302	4	96	0.963422306102274	0.0155625661350042	0.0376905898582133	response to reactive oxygen species	Ha412HOChr09g0394651,Ha412HOChr09g0394661,Ha412HOChr09g0394731,Ha412HOChr09g0394771	PETFAL_09_01
